"id", "prob"
145217616, 0.537947833538055
145640422, 0.517983734607697
145630143, 0.635711848735809
145127870, 0.674767255783081
145558466, 0.660075485706329
145509846, 0.600324869155884
145248657, 0.601842761039734
145399386, 0.591647207736969
145647242, 0.558212459087372
144858623, 0.633111536502838
145434168, 0.732789039611816
145631930, 0.639683365821838
145230614, 0.644756853580475
145638579, 0.586404323577881
145592722, 0.702163100242615
145606176, 0.595305681228638
145233976, 0.668731808662415
145521598, 0.645595669746399
145607778, 0.55236291885376
145613304, 0.550923943519592
145404935, 0.575847923755646
145560494, 0.668367326259613
145599857, 0.71414852142334
145621687, 0.597553193569183
145627109, 0.583020031452179
145317444, 0.572163820266724
145470543, 0.589779555797577
145628929, 0.625142216682434
145639551, 0.569878041744232
145406581, 0.581047117710114
145327020, 0.721501886844635
145642324, 0.534072399139404
144957382, 0.568737030029297
145523554, 0.480480670928955
145555848, 0.592061161994934
145624730, 0.537874937057495
145619643, 0.53396999835968
145511244, 0.428816318511963
145553337, 0.601067006587982
145479558, 0.545848667621613
145609332, 0.577511310577393
145521194, 0.575906574726105
145072898, 0.627938807010651
145614067, 0.528087973594666
145304176, 0.566830635070801
145635807, 0.638276994228363
145644144, 0.54932689666748
145521269, 0.54034435749054
145635719, 0.684099614620209
145645206, 0.597308456897736
145629087, 0.594584882259369
145553567, 0.549906730651855
145585742, 0.367633432149887
145647287, 0.535463750362396
145478622, 0.616951584815979
145469773, 0.578436672687531
145120063, 0.730010390281677
145495839, 0.616436123847961
145528150, 0.572690963745117
145261364, 0.563792049884796
145636420, 0.608953475952148
145064266, 0.531619727611542
145624163, 0.607141077518463
145632902, 0.535411655902863
145601619, 0.61755383014679
145630220, 0.706748783588409
145320673, 0.590359926223755
144990412, 0.559404969215393
145590390, 0.638689041137695
145615923, 0.589351296424866
145568191, 0.611248314380646
145624488, 0.579170703887939
145553477, 0.722641229629517
145413359, 0.550043225288391
145442444, 0.614171087741852
145638214, 0.611686289310455
145280097, 0.591980457305908
145406721, 0.527495265007019
145627914, 0.578778862953186
145494044, 0.56603741645813
145585416, 0.515838325023651
145572269, 0.569650650024414
145588138, 0.614246904850006
145560964, 0.532149314880371
145548053, 0.642827749252319
145367886, 0.57304173707962
144860954, 0.635067701339722
145462270, 0.625412285327911
145399983, 0.60538911819458
144768752, 0.673404276371002
145637547, 0.556911647319794
145327891, 0.602407336235046
145000231, 0.548623263835907
145644167, 0.558857321739197
144974419, 0.715951442718506
145640379, 0.557270765304565
145523714, 0.554478645324707
145630879, 0.534759521484375
145627026, 0.500400066375732
145574580, 0.579683721065521
145640247, 0.648683130741119
145632783, 0.570465505123138
145194550, 0.543272376060486
145055546, 0.689116299152374
145588227, 0.621016263961792
144899438, 0.521698296070099
144943072, 0.544215977191925
145633739, 0.586907863616943
145375687, 0.562595009803772
145642272, 0.529430687427521
145536496, 0.503992319107056
145634662, 0.625345945358276
145537732, 0.645669281482697
145640487, 0.635469794273376
145608812, 0.556506335735321
145618615, 0.637657880783081
145635974, 0.52428811788559
145070419, 0.723373830318451
145407700, 0.670968651771545
144983632, 0.52544766664505
145643149, 0.629737675189972
145596557, 0.647899925708771
145587426, 0.593710720539093
145637150, 0.57508647441864
145632711, 0.59250944852829
145476532, 0.721363246440887
145636374, 0.550385177135468
145636697, 0.594248175621033
145327775, 0.649435639381409
145587669, 0.740909576416016
145404108, 0.493554949760437
145645172, 0.608564674854279
145645185, 0.61942720413208
145216876, 0.643657088279724
145637006, 0.565602123737335
145471710, 0.574418365955353
145622958, 0.578065812587738
145548473, 0.506945252418518
145635020, 0.574597597122192
145441042, 0.636281073093414
145631314, 0.74068820476532
145629013, 0.6102095246315
145493634, 0.589544475078583
145636071, 0.508872747421265
144540581, 0.635870337486267
145637769, 0.632148325443268
145564392, 0.577534854412079
145562881, 0.616005003452301
145573312, 0.541835606098175
145558943, 0.499833106994629
145539233, 0.63624233007431
145628616, 0.592258214950562
145628988, 0.573107182979584
145642400, 0.510389864444733
145639249, 0.67514306306839
145174542, 0.586387395858765
145456942, 0.580595910549164
145620988, 0.550779461860657
144915397, 0.545037388801575
145595565, 0.676440000534058
144768683, 0.532810926437378
145493182, 0.46615269780159
145633063, 0.504827737808228
145337801, 0.5644411444664
145406591, 0.551992297172546
145463514, 0.588971614837646
145625819, 0.546805143356323
145486149, 0.555032014846802
145419465, 0.541113257408142
145606698, 0.635310471057892
145218303, 0.675683081150055
145500250, 0.656292796134949
145074271, 0.401748359203339
145624623, 0.634783327579498
145453466, 0.55554735660553
144654655, 0.579707026481628
145631603, 0.542189836502075
144790519, 0.634127736091614
145542357, 0.590131282806396
145567627, 0.6264328956604
145636595, 0.663474082946777
145415003, 0.627834558486938
145223128, 0.618590295314789
145616408, 0.553706765174866
145334936, 0.581706583499908
145637209, 0.539099752902985
145195497, 0.52476841211319
145604712, 0.623591542243958
144911221, 0.642967224121094
145614055, 0.552209496498108
144432928, 0.531031131744385
145631035, 0.525203883647919
145613116, 0.481335550546646
145604507, 0.582540333271027
145637284, 0.514879167079926
145630619, 0.511999487876892
144469504, 0.550814628601074
145485748, 0.614079654216766
145634037, 0.589655697345734
145424859, 0.670598030090332
145633313, 0.566875517368317
145635706, 0.602025806903839
145628814, 0.650829136371613
145641258, 0.504024863243103
145614543, 0.529954254627228
145632273, 0.508544087409973
145565309, 0.57054591178894
145619975, 0.661864757537842
145569285, 0.698861420154572
145619508, 0.635365664958954
145073496, 0.596884191036224
145645132, 0.47845134139061
145636395, 0.52240002155304
144895563, 0.626069068908691
145622056, 0.366517513990402
145632874, 0.583687603473663
145630788, 0.568219006061554
145618754, 0.578948318958282
145633770, 0.522861242294312
145319572, 0.730243861675262
145548792, 0.551524519920349
145642491, 0.609424471855164
145636061, 0.659798681735992
145539851, 0.568027675151825
145314731, 0.655780017375946
145626654, 0.565729856491089
144846070, 0.577267348766327
145630887, 0.645582973957062
145624896, 0.636724054813385
145613210, 0.526423811912537
145411639, 0.544202566146851
145625955, 0.605116784572601
145625477, 0.59233146905899
145593397, 0.658503115177155
144848444, 0.674854338169098
144651857, 0.535802960395813
145543284, 0.62082827091217
145476579, 0.589387774467468
145629813, 0.676571428775787
145200305, 0.597745954990387
145628627, 0.580818474292755
145551279, 0.637903928756714
145628299, 0.612993717193604
145470243, 0.615401864051819
145560993, 0.570490777492523
145522332, 0.505183160305023
145569669, 0.597697496414185
145620998, 0.511306345462799
144500140, 0.570194005966187
145489695, 0.644427359104156
145613729, 0.548764526844025
145624800, 0.550879299640656
144811654, 0.541776597499847
145624835, 0.674066185951233
145624884, 0.509320080280304
145630583, 0.580496549606323
145625814, 0.506134569644928
145321031, 0.521196722984314
145601686, 0.512847483158112
145614075, 0.568354427814484
144814234, 0.588834345340729
145620072, 0.549940943717957
145633343, 0.671811163425446
145621050, 0.54537445306778
145615704, 0.518527686595917
145629716, 0.625573515892029
145621075, 0.601931214332581
145559337, 0.551460385322571
145618065, 0.66131192445755
145614916, 0.606654047966003
145516828, 0.566429436206818
145632565, 0.566370725631714
145624993, 0.538872420787811
145625159, 0.603289663791656
144744671, 0.543713212013245
145571748, 0.522315204143524
145625044, 0.543198227882385
145622746, 0.528035640716553
145619935, 0.567739427089691
145622962, 0.558564007282257
145632560, 0.545170903205872
145629671, 0.647140681743622
145631182, 0.553770482540131
145632475, 0.547789990901947
145623760, 0.56935715675354
145600769, 0.50347900390625
145631160, 0.710930526256561
145636116, 0.643327057361603
144994385, 0.5916668176651
145623724, 0.576580405235291
144422665, 0.492061644792557
145628454, 0.595264434814453
145634439, 0.426687508821487
145631514, 0.573139250278473
145626844, 0.626163303852081
145588269, 0.518782019615173
145625684, 0.614049792289734
145628567, 0.628137648105621
145252913, 0.461698770523071
145626754, 0.550868451595306
145628526, 0.751366913318634
145197445, 0.502862095832825
145618978, 0.489156931638718
145634205, 0.534835696220398
145623694, 0.677140355110168
145632215, 0.562597393989563
145632507, 0.606880247592926
144462219, 0.550944864749908
145632216, 0.613544583320618
145619929, 0.513865649700165
144982526, 0.530575394630432
145569378, 0.543703675270081
145613723, 0.605653405189514
145293972, 0.558284759521484
145620370, 0.522806823253632
145555685, 0.591460347175598
145614659, 0.663841485977173
145613145, 0.497989058494568
145315553, 0.477120518684387
145589399, 0.563133239746094
145577468, 0.564653515815735
145622258, 0.585368633270264
145614326, 0.549075365066528
145365899, 0.394739806652069
145593705, 0.540284514427185
145614540, 0.533282220363617
145594616, 0.566858947277069
145617542, 0.646924495697021
